OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1993-031A","ASTRA 1C","22653","SES","1456.85","10.06","36205","36178","LARGE","0","1993-05-12",""
"1993-030G","SL-14 R/B","22652","CIS","114.00","82.59","1416","1404","MEDIUM","0","1993-05-11",""
"1993-030F","COSMOS 2250","22651","CIS","114.01","82.59","1417","1403","LARGE","0","1993-05-11",""
"1993-030E","COSMOS 2249","22650","CIS","114.00","82.59","1416","1404","MEDIUM","0","1993-05-11",""
"1993-030D","COSMOS 2248","22649","CIS","113.97","82.58","1416","1401","MEDIUM","0","1993-05-11",""
"1993-030C","COSMOS 2247","22648","CIS","114.00","82.58","1416","1403","LARGE","0","1993-05-11",""
"1993-030B","COSMOS 2246","22647","CIS","113.96","82.59","1416","1401","LARGE","0","1993-05-11",""
"1993-030A","COSMOS 2245","22646","CIS","113.92","82.59","1415","1398","MEDIUM","0","1993-05-11",""
"1993-016AF","SL-16 DEB","22645","CIS","104.12","70.99","1079","827","SMALL","0","1993-03-26",""
"1993-026B","PEGASUS R/B","22639","US","100.57","69.92","834","737","","0","1993-04-25",""
"1993-026A","ALEXIS","22638","US","100.51","69.92","827","739","","0","1993-04-25",""
"1993-024B","SL-14 R/B","22627","CIS","97.42","82.52","651","619","LARGE","0","1993-04-16",""
"1993-024A","COSMOS 2242","22626","CIS","96.77","82.52","618","590","LARGE","0","1993-04-16",""
"1993-013D","SL-12 R/B(2)","22624","CIS","1469.15","15.61","36509","36353","LARGE","0","1993-03-25",""
"1993-016AE","SL-16 DEB","22620","CIS","104.06","71.01","1050","851","MEDIUM","0","1993-03-26",""
"1993-016AD","SL-16 DEB","22619","CIS","104.84","71.00","1125","849","MEDIUM","0","1993-03-26",""
"1993-016AC","SL-16 DEB","22618","CIS","104.19","70.99","1072","841","SMALL","0","1993-03-26",""
"1993-016AB","SL-16 DEB","22617","CIS","103.68","71.00","1035","830","SMALL","0","1993-03-26",""
"1993-016AA","SL-16 DEB","22616","CIS","104.85","71.00","1127","848","SMALL","0","1993-03-26",""
"1993-016Z","SL-16 DEB","22615","CIS","103.58","71.00","1030","825","SMALL","0","1993-03-26",""
"1993-016Y","SL-16 DEB","22614","CIS","103.78","71.00","1035","839","SMALL","0","1993-03-26",""
"1993-016X","SL-16 DEB","22613","CIS","104.72","71.00","1128","835","SMALL","0","1993-03-26",""
"1993-016W","SL-16 DEB","22612","CIS","101.50","70.98","891","768","SMALL","0","1993-03-26",""
"1993-016V","SL-16 DEB","22611","CIS","104.52","70.99","1097","847","SMALL","0","1993-03-26",""
"1993-016U","SL-16 DEB","22610","CIS","105.29","71.00","1166","849","SMALL","0","1993-03-26",""
"1993-016T","SL-16 DEB","22609","CIS","103.80","70.99","1042","835","SMALL","0","1993-03-26",""
"1993-016S","SL-16 DEB","22608","CIS","104.01","71.01","1045","851","MEDIUM","0","1993-03-26",""
"1993-016R","SL-16 DEB","22607","CIS","104.67","70.99","1107","851","MEDIUM","0","1993-03-26",""
"1993-016Q","SL-16 DEB","22606","CIS","103.84","71.00","1053","827","SMALL","0","1993-03-26",""
"1993-016P","SL-16 DEB","22605","CIS","103.60","71.00","1025","833","SMALL","0","1993-03-26",""
"1993-016N","SL-16 DEB","22604","CIS","104.63","70.99","1101","853","MEDIUM","0","1993-03-26",""
"1993-016M","SL-16 DEB","22603","CIS","104.46","71.00","1085","853","MEDIUM","0","1993-03-26",""
"1993-016L","SL-16 DEB","22602","CIS","104.84","71.05","1135","840","SMALL","0","1993-03-26",""
"1993-016K","SL-16 DEB","22601","CIS","104.47","71.04","1099","840","SMALL","0","1993-03-26",""
"1993-016J","SL-16 DEB","22600","CIS","104.20","70.92","1076","838","MEDIUM","0","1993-03-26",""
"1993-014E","SL-18 DEB","22599","CIS","99.89","75.76","861","646","SMALL","0","1993-03-25",""
"1992-093HX","SL-16 DEB","22598","CIS","102.72","70.65","953","822","SMALL","0","1992-12-25",""
"1993-022A","COSMOS 2241","22594","CIS","218.55","61.37","11144","137","LARGE","0","1993-04-06",""
"1993-020B","SL-8 R/B","22591","CIS","104.54","82.93","991","955","LARGE","0","1993-04-01",""
"1993-020A","COSMOS 2239","22590","CIS","104.70","82.93","997","964","LARGE","0","1993-04-01",""
"1993-017A","NAVSTAR 31 (USA 90)","22581","US","762.13","55.26","21266","21255","LARGE","0","1993-03-30",""
"1993-016G","SL-16 DEB","22579","CIS","99.70","71.03","820","669","SMALL","0","1993-03-26",""
"1993-016F","SL-16 DEB","22578","CIS","99.34","71.06","808","646","MEDIUM","0","1993-03-26",""
"1993-016E","SL-16 DEB","22577","CIS","99.81","71.04","832","666","MEDIUM","0","1993-03-26",""
"1993-016D","SL-16 DEB","22576","CIS","104.88","71.00","1139","839","SMALL","0","1993-03-26",""
"1993-016C","SL-16 DEB","22575","CIS","104.90","71.00","1143","837","SMALL","0","1993-03-26",""
"1992-093HW","SL-16 DEB","22574","CIS","102.47","71.09","979","772","SMALL","0","1992-12-25",""
"1992-093HT","SL-16 DEB","22571","CIS","101.40","71.35","927","723","SMALL","0","1992-12-25",""
"1993-014D","SL-18 DEB","22568","CIS","100.26","75.75","890","652","SMALL","0","1993-03-25",""
"1993-014C","SL-18 DEB","22567","CIS","100.30","75.75","891","654","SMALL","0","1993-03-25",""
"1993-016B","SL-16 R/B","22566","CIS","101.77","71.01","848","837","LARGE","0","1993-03-26",""
"1993-016A","COSMOS 2237","22565","CIS","101.95","70.84","854","848","LARGE","0","1993-03-26",""
"1993-015A","UFO 1 (USA 98)","22563","US","1450.88","20.87","36089","36061","LARGE","0","1993-03-25",""
"1993-014B","SL-18 R/B","22562","CIS","100.76","75.76","914","676","LARGE","0","1993-03-25",""
"1993-014A","START 1","22561","CIS","101.28","75.76","960","679","LARGE","0","1993-03-25",""
"1993-013A","RADUGA 29","22557","CIS","1436.60","14.87","35821","35772","LARGE","0","1993-03-25",""
"1992-093HQ","SL-16 DEB","22554","CIS","99.98","71.40","809","706","SMALL","0","1992-12-25",""
"1992-093HN","SL-16 DEB","22552","CIS","97.32","71.06","647","614","SMALL","0","1992-12-25",""
"1992-093HM","SL-16 DEB","22551","CIS","103.14","70.87","975","839","SMALL","0","1992-12-25",""
"1992-093HK","SL-16 DEB","22549","CIS","102.09","71.23","938","777","SMALL","0","1992-12-25",""
"1992-093HH","SL-16 DEB","22547","CIS","98.85","71.44","747","661","SMALL","0","1992-12-25",""
"1992-093HG","SL-16 DEB","22546","CIS","100.17","71.38","831","702","SMALL","0","1992-12-25",""
"1992-093HF","SL-16 DEB","22545","CIS","107.61","71.56","1429","803","SMALL","0","1992-12-25",""
"1992-093HE","SL-16 DEB","22544","CIS","100.64","71.24","882","696","SMALL","0","1992-12-25",""
"1992-093HD","SL-16 DEB","22543","CIS","100.45","71.36","844","716","SMALL","0","1992-12-25",""
"1992-093GX","SL-16 DEB","22537","CIS","102.46","71.17","958","792","SMALL","0","1992-12-25",""
"1970-025QP","THORAD AGENA D DEB","22533","US","105.46","100.03","1020","1012","SMALL","0","1970-04-08",""
"1970-025QN","THORAD AGENA D DEB","22532","US","105.50","100.02","1021","1014","SMALL","0","1970-04-08",""
"1992-086C","USA 89 R/B","22519","US","158.64","57.00","6300","359","","0","1992-12-02",""
"1992-086B","USA 89","22518","US","","","","","","0","1992-12-02","NO ELEMENTS AVAILABLE"
"1993-010F","SL-12 R/B(2)","22517","CIS","674.72","64.12","19163","19046","LARGE","0","1993-02-17",""
"1993-010C","COSMOS 2235 (GLONASS)","22514","CIS","675.73","64.13","19160","19100","LARGE","0","1993-02-17",""
"1993-010B","COSMOS 2236 (GLONASS)","22513","CIS","675.72","64.10","19142","19118","LARGE","0","1993-02-17",""
"1993-010A","COSMOS 2234 (GLONASS)","22512","CIS","675.73","64.11","19188","19072","LARGE","0","1993-02-17",""
"1992-093GU","SL-16 DEB","22509","CIS","101.86","71.13","933","760","SMALL","0","1992-12-25",""
"1992-093GP","SL-16 DEB","22504","CIS","99.24","71.30","765","679","SMALL","0","1992-12-25",""
"1992-093GM","SL-16 DEB","22502","CIS","103.73","70.82","1048","822","SMALL","0","1992-12-25",""
"1992-093GK","SL-16 DEB","22500","CIS","101.09","70.85","856","765","SMALL","0","1992-12-25",""
"1992-093GJ","SL-16 DEB","22499","CIS","99.72","71.40","795","696","SMALL","0","1992-12-25",""
"1992-093GF","SL-16 DEB","22496","CIS","103.07","71.22","971","836","SMALL","0","1992-12-25",""
"1992-093GE","SL-16 DEB","22495","CIS","99.25","71.18","729","716","SMALL","0","1992-12-25",""
"1992-093GD","SL-16 DEB","22494","CIS","103.22","70.82","1044","778","SMALL","0","1992-12-25",""
"1992-093GC","SL-16 DEB","22493","CIS","99.67","71.04","822","664","SMALL","0","1992-12-25",""
"1993-009C","PEGASUS R/B","22491","US","99.08","24.98","749","681","MEDIUM","0","1993-02-09",""
"1993-009B","SCD 1","22490","BRAZ","99.68","24.97","774","713","MEDIUM","0","1993-02-09",""
"1993-009A","OXP 1","22489","US","99.65","24.97","771","713","LARGE","0","1993-02-09",""
"1993-008B","SL-8 R/B","22488","CIS","104.52","82.94","992","952","LARGE","0","1993-02-09",""
"1993-008A","COSMOS 2233","22487","CIS","104.67","82.94","1007","950","LARGE","0","1993-02-09",""
"1992-093FW","SL-16 DEB","22481","CIS","95.47","71.26","554","528","SMALL","0","1992-12-25",""
"1992-093FV","SL-16 DEB","22480","CIS","99.85","71.12","802","700","SMALL","0","1992-12-25",""
"1992-093FT","SL-16 DEB","22478","CIS","97.93","71.32","688","632","SMALL","0","1992-12-25",""
"1992-093FS","SL-16 DEB","22477","CIS","97.80","70.87","703","604","SMALL","0","1992-12-25",""
"1992-093FR","SL-16 DEB","22476","CIS","109.00","71.55","1550","811","SMALL","0","1992-12-25",""
"1992-093FQ","SL-16 DEB","22475","CIS","97.90","71.29","686","631","SMALL","0","1992-12-25",""
"1992-093FP","SL-16 DEB","22474","CIS","103.05","71.30","1030","776","SMALL","0","1992-12-25",""
"1992-093FN","SL-16 DEB","22473","CIS","99.98","71.34","818","698","SMALL","0","1992-12-25",""
"1992-093FL","SL-16 DEB","22471","CIS","98.93","71.13","755","660","SMALL","0","1992-12-25",""
"1992-093FH","SL-16 DEB","22468","CIS","100.40","71.16","842","713","SMALL","0","1992-12-25",""
"1992-093EY","SL-16 DEB","22459","CIS","99.83","71.18","808","693","SMALL","0","1992-12-25",""
"1992-093EX","SL-16 DEB","22458","CIS","102.75","70.85","941","836","SMALL","0","1992-12-25",""
"1992-093EV","SL-16 DEB","22456","CIS","101.36","71.25","908","739","SMALL","0","1992-12-25",""
"1992-093EU","SL-16 DEB","22455","CIS","101.29","70.87","907","733","SMALL","0","1992-12-25",""
"1992-093ET","SL-16 DEB","22454","CIS","102.98","70.92","978","820","SMALL","0","1992-12-25",""
"1992-093ES","SL-16 DEB","22453","CIS","103.92","70.81","1069","819","SMALL","0","1992-12-25",""
"1992-093EQ","SL-16 DEB","22451","CIS","103.34","71.14","1012","821","SMALL","0","1992-12-25",""
"1993-007B","DELTA 2 R/B(1)","22447","US","94.34","20.85","515","459","LARGE","0","1993-02-03",""
"1993-007A","NAVSTAR 30 (USA 88)","22446","US","765.57","54.89","21408","21279","LARGE","0","1993-02-03",""
"1992-093EN","SL-16 DEB","22445","CIS","101.99","71.27","907","798","SMALL","0","1992-12-25",""
"1992-093EM","SL-16 DEB","22444","CIS","102.42","71.32","932","814","SMALL","0","1992-12-25",""
"1992-093EL","SL-16 DEB","22443","CIS","100.24","71.10","822","718","SMALL","0","1992-12-25",""
"1992-093EK","SL-16 DEB","22442","CIS","101.28","71.11","915","724","SMALL","0","1992-12-25",""
"1992-093EJ","SL-16 DEB","22441","CIS","102.70","71.19","949","823","MEDIUM","0","1992-12-25",""
"1992-093EF","SL-16 DEB","22438","CIS","96.93","71.33","631","592","SMALL","0","1992-12-25",""
"1992-093EE","SL-16 DEB","22437","CIS","99.90","71.34","783","725","SMALL","0","1992-12-25",""
"1992-093ED","SL-16 DEB","22436","CIS","98.82","71.51","743","662","SMALL","0","1992-12-25",""
"1992-093EC","SL-16 DEB","22435","CIS","99.82","71.34","804","696","SMALL","0","1992-12-25",""
"1992-093EA","SL-16 DEB","22433","CIS","99.87","71.16","810","694","SMALL","0","1992-12-25",""
"1992-093DZ","SL-16 DEB","22432","CIS","102.68","70.83","960","810","SMALL","0","1992-12-25",""
"1992-093DX","SL-16 DEB","22430","CIS","103.24","71.24","998","826","SMALL","0","1992-12-25",""
"1992-093DT","SL-16 DEB","22426","CIS","101.46","71.35","930","726","SMALL","0","1992-12-25",""
"1992-093DS","SL-16 DEB","22425","CIS","103.33","71.18","998","835","SMALL","0","1992-12-25",""
"1992-093DQ","SL-16 DEB","22423","CIS","103.22","71.28","984","838","MEDIUM","0","1992-12-25",""
"1992-093DP","SL-16 DEB","22422","CIS","102.95","71.18","968","829","SMALL","0","1992-12-25",""
"1992-093DN","SL-16 DEB","22421","CIS","102.18","71.03","932","792","SMALL","0","1992-12-25",""
"1992-093DM","SL-16 DEB","22420","CIS","97.46","70.99","687","588","SMALL","0","1992-12-25",""
"1992-093DL","SL-16 DEB","22419","CIS","103.25","71.18","989","836","SMALL","0","1992-12-25",""
"1992-093DK","SL-16 DEB","22418","CIS","102.79","71.13","988","793","SMALL","0","1992-12-25",""
"1992-093DJ","SL-16 DEB","22417","CIS","103.07","71.18","968","839","MEDIUM","0","1992-12-25",""
"1992-093DH","SL-16 DEB","22416","CIS","102.47","70.96","934","817","SMALL","0","1992-12-25",""
"1992-093DG","SL-16 DEB","22415","CIS","102.61","71.12","973","791","SMALL","0","1992-12-25",""
"1992-093DB","SL-16 DEB","22410","CIS","103.15","71.09","988","828","SMALL","0","1992-12-25",""
"1992-093DA","SL-16 DEB","22409","CIS","98.92","71.13","797","618","MEDIUM","0","1992-12-25",""
"1992-093CZ","SL-16 DEB","22408","CIS","102.44","71.09","969","780","SMALL","0","1992-12-25",""
"1992-093CY","SL-16 DEB","22407","CIS","104.19","70.86","1089","824","SMALL","0","1992-12-25",""
"1992-093CX","SL-16 DEB","22406","CIS","104.22","70.76","1089","827","SMALL","0","1992-12-25",""
"1992-093CW","SL-16 DEB","22405","CIS","99.99","71.03","850","666","MEDIUM","0","1992-12-25",""
"1992-093CV","SL-16 DEB","22404","CIS","97.20","71.05","682","567","SMALL","0","1992-12-25",""
"1992-093CU","SL-16 DEB","22403","CIS","102.58","70.89","944","818","SMALL","0","1992-12-25",""
"1992-093CR","SL-16 DEB","22400","CIS","103.80","71.24","1053","824","SMALL","0","1992-12-25",""
"1992-093CP","SL-16 DEB","22398","CIS","102.54","70.95","963","795","SMALL","0","1992-12-25",""
"1992-093CN","SL-16 DEB","22397","CIS","101.17","70.80","839","789","SMALL","0","1992-12-25",""
"1992-093CM","SL-16 DEB","22396","CIS","97.40","70.65","640","628","SMALL","0","1992-12-25",""
"1992-093CL","SL-16 DEB","22395","CIS","101.07","71.15","867","752","SMALL","0","1992-12-25",""
"1992-093CK","SL-16 DEB","22394","CIS","102.42","71.28","929","817","MEDIUM","0","1992-12-25",""
"1992-093CJ","SL-16 DEB","22393","CIS","102.58","71.12","972","789","SMALL","0","1992-12-25",""
"1992-093CH","SL-16 DEB","22392","CIS","97.91","70.89","733","585","SMALL","0","1992-12-25",""
"1992-093CF","SL-16 DEB","22390","CIS","102.60","71.17","940","824","MEDIUM","0","1992-12-25",""
"1992-093CD","SL-16 DEB","22388","CIS","102.17","70.95","938","784","SMALL","0","1992-12-25",""
"1992-093CC","SL-16 DEB","22387","CIS","102.66","70.89","968","801","SMALL","0","1992-12-25",""
"1992-093BX","SL-16 DEB","22382","CIS","103.75","70.87","1057","815","SMALL","0","1992-12-25",""
"1992-093BW","SL-16 DEB","22381","CIS","97.64","70.54","664","628","SMALL","0","1992-12-25",""
"1992-093BU","SL-16 DEB","22379","CIS","102.44","70.71","942","806","SMALL","0","1992-12-25",""
"1992-093BS","SL-16 DEB","22377","CIS","102.34","71.09","913","826","SMALL","0","1992-12-25",""
"1992-093BR","SL-16 DEB","22376","CIS","101.36","70.89","869","777","SMALL","0","1992-12-25",""
"1992-093BQ","SL-16 DEB","22375","CIS","102.80","70.81","957","826","MEDIUM","0","1992-12-25",""
"1992-093BP","SL-16 DEB","22374","CIS","103.90","70.79","1076","810","SMALL","0","1992-12-25",""
"1992-093BL","SL-16 DEB","22371","CIS","103.38","71.17","999","838","LARGE","0","1992-12-25",""
"1992-093BK","SL-16 DEB","22370","CIS","102.50","70.98","956","798","SMALL","0","1992-12-25",""
"1992-093BJ","SL-16 DEB","22369","CIS","103.29","70.89","986","842","MEDIUM","0","1992-12-25",""
"1992-093BH","SL-16 DEB","22368","CIS","99.49","71.24","817","652","MEDIUM","0","1992-12-25",""
"1992-093BG","SL-16 DEB","22367","CIS","104.13","70.90","1090","818","MEDIUM","0","1992-12-25",""
"1992-093BF","SL-16 DEB","22366","CIS","100.94","71.12","889","717","MEDIUM","0","1992-12-25",""
"1992-093BC","SL-16 DEB","22363","CIS","103.40","71.04","1028","811","SMALL","0","1992-12-25",""
"1992-093BB","SL-16 DEB","22362","CIS","104.15","70.90","1103","806","SMALL","0","1992-12-25",""
"1992-093BA","SL-16 DEB","22361","CIS","104.38","70.76","1104","826","MEDIUM","0","1992-12-25",""
"1992-093AY","SL-16 DEB","22359","CIS","103.55","70.74","1051","802","SMALL","0","1992-12-25",""
"1992-093AX","SL-16 DEB","22358","CIS","104.01","71.23","1056","840","MEDIUM","0","1992-12-25",""
"1992-093AW","SL-16 DEB","22357","CIS","97.40","70.87","684","585","SMALL","0","1992-12-25",""
"1992-093AV","SL-16 DEB","22356","CIS","99.32","70.68","762","690","SMALL","0","1992-12-25",""
"1992-093AT","SL-16 DEB","22354","CIS","103.43","71.15","1025","817","MEDIUM","0","1992-12-25",""
"1992-093AS","SL-16 DEB","22353","CIS","102.32","70.97","952","785","SMALL","0","1992-12-25",""
"1992-093AR","SL-16 DEB","22352","CIS","102.83","70.89","949","835","MEDIUM","0","1992-12-25",""
"1992-093AQ","SL-16 DEB","22351","CIS","102.72","70.91","966","808","SMALL","0","1992-12-25",""
"1992-093AP","SL-16 DEB","22350","CIS","102.45","70.91","927","823","MEDIUM","0","1992-12-25",""
"1992-093AN","SL-16 DEB","22349","CIS","104.29","70.82","1097","825","SMALL","0","1992-12-25",""
"1992-093AM","SL-16 DEB","22348","CIS","102.40","71.26","951","793","SMALL","0","1992-12-25",""
"1992-093AL","SL-16 DEB","22347","CIS","103.31","70.84","1043","788","SMALL","0","1992-12-25",""
"1992-093AH","SL-16 DEB","22344","CIS","102.49","71.09","954","799","SMALL","0","1992-12-25",""
"1992-093AG","SL-16 DEB","22343","CIS","102.25","70.96","934","796","MEDIUM","0","1992-12-25",""
"1992-093AF","SL-16 DEB","22342","CIS","103.39","70.70","1006","832","SMALL","0","1992-12-25",""
"1992-093AE","SL-16 DEB","22341","CIS","103.42","70.75","1020","821","SMALL","0","1992-12-25",""
"1992-093AD","SL-16 DEB","22340","CIS","103.29","70.88","987","841","MEDIUM","0","1992-12-25",""
"1992-093AC","SL-16 DEB","22339","CIS","100.42","70.81","868","689","MEDIUM","0","1992-12-25",""
"1992-093AB","SL-16 DEB","22338","CIS","98.53","70.62","747","629","SMALL","0","1992-12-25",""
"1992-093AA","SL-16 DEB","22337","CIS","104.03","71.29","1056","842","MEDIUM","0","1992-12-25",""
"1992-093Z","SL-16 DEB","22336","CIS","103.38","71.13","1006","831","MEDIUM","0","1992-12-25",""
"1992-093Y","SL-16 DEB","22335","CIS","103.19","71.17","991","827","MEDIUM","0","1992-12-25",""
"1992-093W","SL-16 DEB","22333","CIS","99.77","71.00","841","654","MEDIUM","0","1992-12-25",""
"1992-093V","SL-16 DEB","22332","CIS","95.88","70.54","574","548","SMALL","0","1992-12-25",""
"1992-093U","SL-16 DEB","22331","CIS","102.53","70.92","933","824","MEDIUM","0","1992-12-25",""
"1992-093T","SL-16 DEB","22330","CIS","102.40","70.42","955","789","SMALL","0","1992-12-25",""
"1992-093S","SL-16 DEB","22329","CIS","97.73","70.90","701","599","SMALL","0","1992-12-25",""
"1992-093Q","SL-16 DEB","22327","CIS","97.72","71.12","717","582","MEDIUM","0","1992-12-25",""
"1992-093P","SL-16 DEB","22326","CIS","103.38","70.66","1028","809","SMALL","0","1992-12-25",""
"1993-006D","SL-6 R/B(2)","22324","CIS","706.84","68.22","35358","4456","LARGE","0","1993-01-26",""
"1993-006A","COSMOS 2232","22321","CIS","717.36","67.69","36060","4274","LARGE","0","1993-01-26",""
"1993-003D","IUS R/B(2)","22316","US","1438.20","13.11","36123","35533","LARGE","0","1993-01-13",""
"1993-003C","IUS R/B(1)","22315","US","398.77","26.92","22869","267","LARGE","0","1993-01-13",""
"1993-003B","TDRS 6","22314","US","1436.09","14.06","35812","35761","LARGE","0","1993-01-13",""
"1993-001B","SL-8 R/B","22308","CIS","104.67","82.94","997","961","LARGE","0","1993-01-12",""
"1993-001A","COSMOS 2230","22307","CIS","104.83","82.95","1005","968","LARGE","0","1993-01-12",""
"1992-093M","SL-16 DEB","22297","CIS","102.49","70.95","948","805","SMALL","0","1992-12-25",""
"1992-093L","SL-16 DEB","22296","CIS","100.14","70.84","816","715","SMALL","0","1992-12-25",""
