,Unnamed: 0_x,Unnamed: 0.1,Name_x,Event Date,Event Type,COSPAR ID,Catalogued Objects,Objects on Orbit,Objects > 1 cm,Objects > 10 cm,Last Update,Unnamed: 10,Unnamed: 0_y,#JCAT,Satcat,Piece,Type,Name_y,LDate,SDate,Primary,DDate,Status,Owner,State,Manufacturer,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,LYear,DYear,OBJECT_ID,NORAD_CAT_ID,COUNTRY,RCS_SIZE,large_event
335,335,,Delta IV DCSS 4 (Delta 4M),12 Mar 2003,Anomalous,2003-008B,4.0,4.0,,,04 Dec 2017,,27670.0,S27692,27692.0,2003-008B,R2      C   ,Delta 296,2003 Mar 11,2003 Mar 11 0113,Earth,2100,O,BLS,US,BOHB,8900.0,?,2850.0, ,2850.0,?,12.0, ,4.0, ,12.0, ,Cyl + Nozzle,2003 Mar 11,233.0, ,   35787, ,25.5, ,GTO,2003.0,2100.0,2003-008B,27692.0,US,LARGE,0.0
336,336,,Cosmos-2225,18 Feb 1993,Deliberate,1992-091A,5.0,,470.0,13.0,24 Oct 2018,,22258.0,S22280,22280.0,1992-091A,P           ,Kosmos-2225,1992 Dec 22,1992 Dec 22 1208,Earth,1993 Feb 18 1856,D,VKS,RU,TSSKB,3590.0,?,3590.0,?,7600.0,?,6.3, ,2.7, ,6.3, ,Cyl + 2 Pan,1992 Dec 29,209.0, ,     294, ,64.9, ,LLEO/I,1992.0,1993.0,1992-091A,22280.0,CIS,LARGE,0.0
337,337,,NOAA 6,15 Sep 1992,Electrical,1979-057A,5.0,1.0,556.0,15.0,24 Oct 2018,,11407.0,S11416,11416.0,1979-057A,P           ,NOAA 6,1979 Jun 27,1979 Jun 27 1603,Earth,2100,O,NOAA,US,RCA,684.0, ,684.0, ,1418.0, ,3.7, ,1.9, ,4.9, ,Box + Pan,1979 Jul 27,809.0, ,     826, ,98.75, ,LEO/S,1979.0,2100.0,1979-057A,11416.0,US,LARGE,0.0
338,338,,ATLAS E/F (Atlas E),29 Jan 1996,Unknown,1983-072B,3.0,1.0,485.0,13.0,24 Oct 2018,,14175.0,S14190,14190.0,1983-072B,R3          ,SGS-II,1983 Jul 14,1983 Jul 14 1030,Earth,2100,O,USAF,US,THKE,2246.0, ,246.0, ,246.0, ,1.8, ,1.2, ,1.8, ,Ell + Cone,1983 Aug 14,561.0, ,   20940, ,62.98, ,HEO,1983.0,2100.0,1983-072B,14190.0,US,LARGE,0.0
339,339,,SN 43 (Transit VE-5),16 Dec 1966,Anomalous,1964-083C,9.0,5.0,,,04 Dec 2017,,958.0,S00959,959.0,1964-083C,P           ,Transit VE-5,1964 Dec 13,1964 Dec 13 0048?,Earth,2100,O,USN,US,APL,77.0, ,77.0, ,77.0, ,0.9, ,0.5, ,5.9, ,Oct Cyl + 4 Pan + Ant,1965 Jan 18,1027.0, ,    1084, ,89.99, ,LEO/P,1964.0,2100.0,1964-083C,959.0,US,LARGE,0.0
340,340,,"NNS O-23 (OSCAR 23, Transit-O 23)",21 Oct 2008,Unknown,1988-033A,1.0,1.0,,,04 Dec 2017,,19049.0,S19070,19070.0,1988-033A,P           ,NNS O-23,1988 Apr 26,1988 Apr 26 0211?,Earth,2100,O,USN,US,RCA,66.0, ,66.0, ,66.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1988 May 27,1017.0, ,    1307, ,90.36, ,LEO/P,1988.0,2100.0,1988-033A,19070.0,US,LARGE,0.0
341,341,,Snapshot (NPP) + Atlas SLV-3 Agena D stage 2 fragmentation debris,01 Nov 1979,Anomalous,1965-027A,157.0,157.0,,,04 Dec 2017,,1313.0,S01314,1314.0,1965-027A,P AN        ,SNAPSHOT-1,1965 Apr  3,1965 Apr  3 2208,Earth,2100,AO,USAF/AEC,US,RCA,422.0, ,422.0, ,2386.0, ,5.0,?,1.5, ,5.0,?,Cone + Cyl,1965 May  8,1273.0, ,    1318, ,90.21, ,LEO/P,1965.0,2100.0,1965-027A,1314.0,US,LARGE,1.0
342,342,,Seasat 1,08 Jan 1995,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
343,343,,DMSP Block 5D-2 F7,04 Dec 1983,Electrical,1983-113A,3.0,,341.0,9.0,24 Oct 2018,,14491.0,S14506,14506.0,1983-113A,P           ,DMSP F-7,1983 Nov 18,1983 Nov 18 0643,Earth,2100,O,USAF,US,RCA,773.0,?,773.0,?,1487.0,?,6.9, ,1.5, ,6.9, ,Box + Pan,1983 Dec 26,813.0, ,     832, ,98.74, ,LEO/S,1983.0,2100.0,1983-113A,14506.0,US,LARGE,0.0
344,344,,H8 (Ariane 1),07 Jun 1987,Propulsion,1985-056B,13.0,8.0,1223.0,32.0,24 Oct 2018,,15855.0,S15876,15876.0,1985-056B,R3          ,Ariane H8 V14,1985 Jul  2,1985 Jul  2 1137,Earth,1986 Apr?,E,AE,F,AELM,1506.0, ,1506.0, ,1506.0, ,10.3, ,2.6, ,10.3, ,Cyl,1986 Apr 14,381.0, ,   35221, ,7.62, ,GTO,1985.0,1986.0,1985-056B,15876.0,FR,LARGE,1.0
345,345,,Seasat 1,17 Aug 2005,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
346,346,,NNS O-18 insulation,15 Jun 2009,Anomalous,1968-012F,1.0,1.0,,,04 Dec 2017,,35394.0,S35416,35416.0,1968-012F,D  J        ,NNS O-18 insulation?,1968 Mar  2,2009 Jun?,Earth,2100,O,USN,US,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,2009 Jun 22,1017.0, ,1122, ,89.98, ,LEO/P,1968.0,2100.0,1968-012F,35416.0,US,MEDIUM,0.0
347,347,,Zenit-2 second stage fragmentation debris,26 Dec 1992,Propulsion,1992-093B,279.0,196.0,32459.0,837.0,24 Oct 2018,,22263.0,S22285,22285.0,1992-093B,R2          ,11S772,1992 Dec 25,1992 Dec 25 0609?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1993 Jan 31,843.0, ,     849, ,71.02, ,LEO/I,1992.0,2100.0,1992-093B,22285.0,CIS,LARGE,1.0
348,348,,Vostok 8A92M-2 (Vostok SL-3 (A-1)),15 Oct 1996,Anomalous,1981-043B,1.0,,,,04 Dec 2017,,12442.0,S12457,12457.0,1981-043B,R3          ,8A92ME,1981 May 14,1981 May 14 2155?,Earth,2100,O,RVSN,SU,PROG,1440.0, ,1440.0, ,1440.0, ,3.8, ,2.6, ,3.8, ,Cyl,1981 Jun 16,829.0, ,     924, ,81.28, ,LEO/I,1981.0,2100.0,1981-043B,12457.0,CIS,LARGE,0.0
349,349,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),09 Apr 2003,Unconfirmed,1981-120G,12.0,12.0,,,04 Dec 2017,,12988.0,S13003,13003.0,1981-120G,R2          ,S3M,1981 Dec 17,1981 Dec 17 1108,Earth,2100,O,RVSN,SU,OAZ,1434.0, ,1434.0, ,1434.0, ,4.2, ,2.4, ,4.2, ,Cyl,1990 Jun 21,1654.0, ,    1783, ,82.95, ,MEO,1981.0,2100.0,1981-120G,13003.0,CIS,LARGE,1.0
350,350,,Resurs-O1 N3,09 Aug 2006,Unconfirmed,1994-074A,30.0,1.0,,,04 Dec 2017,,23320.0,S23342,23342.0,1994-074A,P           ,Resurs-O1,1994 Nov  4,1994 Nov  4 0558?,Earth,2100,O,PRIR,RU,VNIEMR,1900.0, ,1900.0, ,1900.0, ,6.4, ,1.4, ,11.6, ,Cyl + 2 Pan,1994 Dec  5,661.0, ,     662, ,98.05, ,LEO/S,1994.0,2100.0,1994-074A,23342.0,CIS,LARGE,1.0
351,351,,Transit 13 (NNS O-9),02 Apr 2004,Unknown,1966-041A,3.0,2.0,346.0,9.0,24 Oct 2018,,2175.0,S02176,2176.0,1966-041A,P           ,NNS O-9,1966 May 19,1966 May 19 0240?,Earth,2100,O,USN,US,APL,51.0, ,51.0, ,51.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1966 Jun 19,857.0, ,     981, ,90.0, ,LEO/P,1966.0,2100.0,1966-041A,2176.0,US,LARGE,0.0
352,352,,SPOT-4 debris,06 May 2011,Anomalous,1998-017C,3.0,,,,04 Dec 2017,,37553.0,S37575,37575.0,1998-017C,C  X        ,deb SPOT-4,1998 Mar 24,2011 May?,Earth,2012 Nov 14,R,CNES,F,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,2011 May 13,781.0, ,804, ,98.88, ,LEO/S,1998.0,2012.0,1998-017C,37575.0,FR,SMALL,0.0
353,353,,SARA,17 Apr 2005,Anomalous,1991-050E,10.0,6.0,,,04 Dec 2017,,21556.0,S21578,21578.0,1991-050E,P           ,SARA,1991 Jul 17,1991 Jul 17 0205,Earth,2100,O,ESIE,F,ESIE,18.0, ,18.0, ,18.0, ,0.5, ,0.5, ,10.0, ,Box + Ant,1991 Aug 16,770.0, ,     777, ,98.54, ,LEO/S,1991.0,2100.0,1991-050E,21578.0,FR,MEDIUM,0.0
354,354,,H-II LE-5B (H-IIA 202),27 Jan 2013,Unknown,2013-002C,1.0,,,,04 Dec 2017,,39041.0,S39063,39063.0,2013-002C,R2      C   ,H-2A F22 Stage 2,2013 Jan 27,2013 Jan 27 0455?,Earth,2015 Feb  4 1540?,R,MHI,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2013 Jan 27,429.0, ,521, ,97.45, ,LLEO/S,2013.0,2015.0,2013-002C,39063.0,JPN,,0.0
355,355,,Zenit-2 second stage,03 Aug 1998,Propulsion,1996-051B,3.0,2.0,349.0,9.0,24 Oct 2018,,24276.0,S24298,24298.0,1996-051B,R2          ,11S772,1996 Sep  4,1996 Sep  4 0914?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1996 Oct  4,841.0, ,     860, ,71.02, ,LEO/I,1996.0,2100.0,1996-051B,24298.0,CIS,LARGE,0.0
356,356,,NOAA 12,02 Oct 2011,Electrical,1991-032A,4.0,4.0,449.0,12.0,24 Oct 2018,,21241.0,S21263,21263.0,1991-032A,P           ,NOAA 12,1991 May 14,1991 May 14 1603,Earth,2100,O,NOAA,US,GEEW,685.0, ,685.0, ,1418.0, ,3.7, ,1.9, ,4.9, ,Box + Pan,1991 Jun 13,810.0, ,     830, ,98.73, ,LEO/S,1991.0,2100.0,1991-032A,21263.0,US,LARGE,0.0
357,357,,Transit 5B-6 (NNS 30040 - OPS 8480),15 Nov 1999,Anomalous,1965-048A,9.0,,,,04 Dec 2017,,1419.0,S01420,1420.0,1965-048A,P           ,NNS O-4,1965 Jun 24,1965 Jun 24 2315?,Earth,2100,O,USN,US,APL,54.0,?,54.0,?,54.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1965 Aug  1,1027.0, ,    1140, ,90.0, ,LEO/P,1965.0,2100.0,1965-048A,1420.0,US,LARGE,0.0
358,358,,Zenit-2 second stage fragmentation debris,26 Dec 1992,Propulsion,1992-093B,278.0,196.0,,,04 Dec 2017,,22263.0,S22285,22285.0,1992-093B,R2          ,11S772,1992 Dec 25,1992 Dec 25 0609?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1993 Jan 31,843.0, ,     849, ,71.02, ,LEO/I,1992.0,2100.0,1992-093B,22285.0,CIS,LARGE,1.0
359,359,,L-55 (YF24) (Long March (CZ) 2C),06 Sep 2008,Propulsion,2008-041C,17.0,,1599.0,42.0,24 Oct 2018,,33300.0,S33322,33322.0,2008-041C,R2          ,CZ-2C Stage 2,2008 Sep  6,2008 Sep  6 0335?,Earth,2010 Jan 22,R,CASC,CN,CALT,3800.0,?,3800.0,?,3800.0,?,8.4, ,3.3, ,8.4, ,Cyl,2008 Sep  8,242.0, ,701, ,98.01, ,LLEO/S,2008.0,2010.0,2008-041C,33322.0,PRC,LARGE,1.0
360,360,,Seasat 1,29 Aug 2003,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
361,361,,"Delta IV DCSS 4 (Delta 4M+(4,2))",01 Dec 2002,Anomalous,2002-051B,8.0,,,,04 Dec 2017,,27533.0,S27555,27555.0,2002-051B,R2          ,Delta 293,2002 Nov 20,2002 Nov 20 2252,Earth,2100,O,BLS,US,BOHB,2850.0, ,2850.0, ,2850.0, ,12.0, ,4.0, ,12.0, ,Cyl + Nozzle,2002 Nov 27,512.0, ,   34514, ,13.45, ,GTO,2002.0,2100.0,2002-051B,27555.0,US,LARGE,0.0
362,362,,H10+ (Ariane 44LP H10+),01 Apr 1999,Unconfirmed,1992-060C,4.0,3.0,,,04 Dec 2017,,22096.0,S22118,22118.0,1992-060C,R3          ,Ariane H10+ V53,1992 Sep 10,1992 Sep 10 2322,Earth,1993 Oct 20,R,AE,F,AELM,2260.0, ,2080.0, ,2260.0, ,14.1, ,2.6, ,14.1, ,Step Cyl,1992 Dec 31,215.0, ,   35498, ,6.81, ,GTO,1992.0,1993.0,1992-060C,22118.0,FR,LARGE,0.0
363,363,,Snapshot (NPP) + Atlas SLV-3 Agena D stage 2 fragmentation debris,15 Dec 1980,Anomalous,1965-027A,157.0,157.0,,,04 Dec 2017,,1313.0,S01314,1314.0,1965-027A,P AN        ,SNAPSHOT-1,1965 Apr  3,1965 Apr  3 2208,Earth,2100,AO,USAF/AEC,US,RCA,422.0, ,422.0, ,2386.0, ,5.0,?,1.5, ,5.0,?,Cone + Cyl,1965 May  8,1273.0, ,    1318, ,90.21, ,LEO/P,1965.0,2100.0,1965-027A,1314.0,US,LARGE,1.0
364,364,,Seasat 1,26 Jul 1983,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
365,365,,H10 (Ariane 3),18 Sep 1984,Propulsion,1984-081C,3.0,2.0,188.0,5.0,24 Oct 2018,,15150.0,S15165,15165.0,1984-081C,R3          ,Ariane H10 V10,1984 Aug  4,1984 Aug  4 1349,Earth,1984 Sep 18,E,AE,F,AELM,2100.0, ,1920.0, ,1920.0, ,14.0, ,2.6, ,14.0, ,Cyl,1984 Aug  7,204.0, ,   35374, ,7.0, ,GTO,1984.0,1984.0,1984-081C,15165.0,FR,LARGE,0.0
366,366,,Molniya 3-44,25 Jan 2004,Aerodynamics,1993-025A,1.0,,,,04 Dec 2017,,22611.0,S22633,22633.0,1993-025A,P           ,Molniya-3,1993 Apr 21,1993 Apr 21 0119,Earth,2004 Jan 25,R,VKS/GPKS,RU,NPOPM,1750.0, ,1700.0,?,1750.0, ,3.6, ,1.6, ,8.1, ,Cyl + 6 Pan,1993 May 21,643.0, ,   39719, ,62.85, ,HEO/M,1993.0,2004.0,1993-025A,22633.0,CIS,LARGE,0.0
367,367,,L-14B-res (YF40B-res) (Long March (CZ) 4C),13 May 2012,Unknown,2010-009D,3.0,3.0,,,04 Dec 2017,,36394.0,S36416,36416.0,2010-009D,R3          ,CZ-4C Y5 Stage 3,2010 Mar  5,2010 Mar  5 0506?,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2010 Mar  7,907.0, ,1096, ,63.46, ,LEO/I,2010.0,2100.0,2010-009D,36416.0,PRC,LARGE,0.0
368,368,,Cosmos-1348,17 Apr 2008,Accidental,1982-029A,10.0,9.0,14301.0,370.0,24 Oct 2018,,13109.0,S13124,13124.0,1982-029A,P           ,Kosmos-1348,1982 Apr  7,1982 Apr  7 1445?,Earth,2100,O,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1982 May  7,612.0, ,   39741, ,62.91, ,HEO/M,1982.0,2100.0,1982-029A,13124.0,CIS,LARGE,0.0
369,369,,Zenit-2 second stage fragmentation debris,26 Dec 1992,Propulsion,1992-093B,278.0,196.0,,,04 Dec 2017,,22263.0,S22285,22285.0,1992-093B,R2          ,11S772,1992 Dec 25,1992 Dec 25 0609?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1993 Jan 31,843.0, ,     849, ,71.02, ,LEO/I,1992.0,2100.0,1992-093B,22285.0,CIS,LARGE,1.0
370,370,,DMSP 5D-3 F-16 (USA 172),17 Feb 2005,Electrical,2003-048A,5.0,,582.0,15.0,24 Oct 2018,,28032.0,S28054,28054.0,2003-048A,P ------C   ,DMSP F-16,2003 Oct 18,2003 Oct 18 1631,Earth,2100,O,USAF,US,RCA,1145.0, ,1145.0, ,1960.0, ,6.1, ,1.2, ,6.6, ,Box + Pan,2003 Oct 18,843.0, ,     852, ,98.93, ,LEO/S,2003.0,2100.0,2003-048A,28054.0,US,LARGE,0.0
371,371,,Delta III second stage (Delta 8930),05 May 1999,Propulsion,1999-024B,1.0,,188.0,5.0,24 Oct 2018,,25706.0,S25728,25728.0,1999-024B,R2-----*    ,Delta 269,1999 May  5,1999 May  5 0113,Earth,1999 Jun  5,R,BOHB,US,BOHB,19078.0, ,2476.0, ,2476.0, ,8.8, ,4.0, ,8.8, ,Cyl,1999 May 12,160.0, ,    1284, ,29.5, ,LEO/I,1999.0,1999.0,1999-024B,25728.0,US,LARGE,0.0
372,372,,H10 (Ariane 2),29 Jan 1996,Propulsion,1989-027B,4.0,2.0,282.0,8.0,24 Oct 2018,,19899.0,S19920,19920.0,1989-027B,R3          ,Ariane H10 V30,1989 Apr  2,1989 Apr  2 0244,Earth,1989 Apr 19,E,AE,F,AELM,2000.0, ,1820.0, ,1820.0, ,11.8, ,2.6, ,11.8, ,Cyl,1989 May  3,150.0, ,   35212, ,4.02, ,GTO,1989.0,1989.0,1989-027B,19920.0,FR,LARGE,0.0
373,373,,L-14B (YF40B) (Long March (CZ) 4B),27 Sep 2004,Unknown,2002-049B,4.0,,,,04 Dec 2017,,27529.0,S27551,27551.0,2002-049B,R3          ,CZ-4B Y6 Stage 3,2002 Oct 27,2002 Oct 27 0328,Earth,2007 Jan  6,R,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2002 Oct 28,396.0, ,     575, ,97.27, ,LLEO/S,2002.0,2007.0,2002-049B,27551.0,PRC,LARGE,0.0
374,374,,Transit 15 (NNS O-12),28 Sep 1992,Anomalous,1967-034A,7.0,4.0,,,04 Dec 2017,,2753.0,S02754,2754.0,1967-034A,P           ,NNS O-12,1967 Apr 14,1967 Apr 14 0338?,Earth,2100,O,USN,US,APL,50.0,?,50.0,?,50.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1967 May 16,1048.0, ,    1081, ,90.25, ,LEO/P,1967.0,2100.0,1967-034A,2754.0,US,LARGE,0.0
375,375,,NOAA 10,24 Sep 1986,Electrical,1986-073A,6.0,1.0,679.0,18.0,24 Aug 2020,,16948.0,S16969,16969.0,1986-073A,P           ,NOAA 10,1986 Sep 17,1986 Sep 17 1606,Earth,2100,O,NOAA,US,GEEW,1030.0, ,1030.0, ,1712.0, ,4.2, ,1.9, ,8.0,?,Box + Pan,1986 Oct 19,807.0, ,     826, ,98.75, ,LEO/S,1986.0,2100.0,1986-073A,16969.0,US,LARGE,0.0
376,376,,Altair 3 (Scout G-1),13 Oct 1987,Anomalous,1987-080C,10.0,9.0,,,04 Dec 2017,,18342.0,S18363,18363.0,1987-080C,R4          ,Star 20 E-43,1987 Sep 16,1987 Sep 16 1929,Earth,2100,O,LARCN,US,THKE,31.0, ,31.0, ,31.0, ,1.5, ,0.5, ,1.5, ,Cyl,1987 Oct 23,1016.0, ,    1186, ,90.32, ,LEO/P,1987.0,2100.0,1987-080C,18363.0,US,MEDIUM,0.0
377,377,,OSCAR 30,15 Nov 1986,Anomalous,1985-066A,2.0,1.0,,,04 Dec 2017,,15914.0,S15935,15935.0,1985-066A,P           ,NNS O-24,1985 Aug  3,1985 Aug  3 0345?,Earth,2100,O,USN,US,RCA,66.0, ,66.0, ,66.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1985 Oct 27,1005.0, ,    1261, ,89.83, ,LEO/P,1985.0,2100.0,1985-066A,15935.0,US,LARGE,0.0
378,378,,Zenit-2 second stage,15 Jun 1998,Anomalous,1994-077B,1.0,,,,04 Dec 2017,,23383.0,S23405,23405.0,1994-077B,R2          ,11S772,1994 Nov 24,1994 Nov 24 0929?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1994 Dec 24,841.0, ,     847, ,70.97, ,LEO/I,1994.0,2100.0,1994-077B,23405.0,CIS,LARGE,0.0
379,379,,Blok-ML (Molniya-M Blok-ML),26 Sep 2006,Aerodynamics,1992-011D,1.0,,,,04 Dec 2017,,21878.0,S21900,21900.0,1992-011D,R4          ,Blok-ML,1992 Mar  4,1992 Mar  4 0435,Earth,2006 Sep 26,R,RVSNR,RU,NPOE,4500.0, ,900.0, ,900.0, ,3.3, ,2.3, ,3.3, ,Cyl,1992 Apr  3,637.0, ,   38756, ,62.8, ,HEO/M,1992.0,2006.0,1992-011D,21900.0,CIS,LARGE,0.0
380,380,,Zenit-2 second stage fragmentation debris,30 Dec 1992,Propulsion,1992-093B,278.0,196.0,,,04 Dec 2017,,22263.0,S22285,22285.0,1992-093B,R2          ,11S772,1992 Dec 25,1992 Dec 25 0609?,Earth,2100,O,VKS,RU,YUZH,9000.0, ,9000.0, ,9000.0, ,11.1, ,3.9, ,11.1, ,Cyl,1993 Jan 31,843.0, ,     849, ,71.02, ,LEO/I,1992.0,2100.0,1992-093B,22285.0,CIS,LARGE,1.0
381,381,,Snapshot (NPP) + Atlas SLV-3 Agena D stage 2 fragmentation debris,15 Jan 1985,Anomalous,1965-027A,157.0,157.0,,,04 Dec 2017,,1313.0,S01314,1314.0,1965-027A,P AN        ,SNAPSHOT-1,1965 Apr  3,1965 Apr  3 2208,Earth,2100,AO,USAF/AEC,US,RCA,422.0, ,422.0, ,2386.0, ,5.0,?,1.5, ,5.0,?,Cone + Cyl,1965 May  8,1273.0, ,    1318, ,90.21, ,LEO/P,1965.0,2100.0,1965-027A,1314.0,US,LARGE,1.0
382,382,,H-18 (Long March (CZ) 3B/E),12 Aug 2012,Propulsion,2010-042B,29.0,29.0,2728.0,71.0,24 Oct 2018,,37129.0,S37151,37151.0,2010-042B,R3          ,CZ-3B Stage 3,2010 Sep  4,2010 Sep  4 1625,Earth,2015 Dec  4 1433,R,CASC,CN,CALT,8400.0,?,2800.0,?,2800.0,?,12.4, ,3.0, ,12.4, ,Cyl,2010 Sep  5,233.0, ,41855, ,25.04, ,HEO,2010.0,2015.0,2010-042B,37151.0,PRC,LARGE,1.0
383,383,,H10 (Ariane 3),29 Jul 1989,Propulsion,1989-053B,1.0,1.0,188.0,5.0,24 Oct 2018,,20102.0,S20123,20123.0,1989-053B,R3          ,Ariane H10 V32,1989 Jul 12,1989 Jul 12 0030,Earth,1994 Mar 29,R,AE,F,AELM,2000.0, ,1820.0, ,1820.0, ,11.8, ,2.6, ,11.8, ,Cyl,1989 Aug 11,202.0, ,   35614, ,6.29, ,GTO,1989.0,1994.0,1989-053B,20123.0,FR,LARGE,0.0
384,384,,Kyokko,01 Jan 1988,Anomalous,1978-014A,6.0,4.0,,,04 Dec 2017,,10655.0,S10664,10664.0,1978-014A,P           ,Kyokko,1978 Feb  4,1978 Feb  4 0707,Earth,2100,O,ISAS,J,ISAS,126.0, ,126.0, ,126.0, ,0.8, ,0.9, ,4.0, ,Cyl + 2 Ant,1992 May 23,642.0, ,    3953, ,65.36, ,MEO,1978.0,2100.0,1978-014A,10664.0,JPN,MEDIUM,0.0
385,385,,OPS 0856 (RTS-1 2),01 Nov 1995,Anomalous,1966-077A,25.0,25.0,,,04 Dec 2017,,2402.0,S02403,2403.0,1966-077A,P A         ,FTV 1352,1966 Aug 19,1966 Aug 19 1934,Earth,2100,AO,USAF,US,LMSC,1000.0,?,1000.0,?,2000.0,?,3.0, ,1.5, ,3.0, ,Cone + Cyl,1966 Nov  5,3676.0, ,    3701, ,90.11, ,MEO,1966.0,2100.0,1966-077A,2403.0,US,LARGE,1.0
386,386,,Fregat-SB (Zenit-3F),12 Dec 2015,Anomalous,2015-074B,3.0,,,,04 Dec 2017,,41084.0,S41106,41106.0,2015-074B,R3          ,Fregat-SB No. 222-02,2015 Dec 11,2015 Dec 11 1354,Earth,2100,O,NPOL,RU,NPOL,6600.0, ,1000.0, ,1000.0, ,1.7, ,3.3, ,3.3, ,Irr,2015 Dec 21,34314.0, ,35819, ,0.49, ,GEO/D,2015.0,2100.0,2015-074B,41106.0,CIS,SMALL,0.0
387,387,,L-14B-res (YF40B-res) (Long March (CZ) 4C),10 Jul 2012,Unknown,2012-029B,4.0,4.0,,,04 Dec 2017,,38333.0,S38355,38355.0,2012-029B,R3          ,CZ-4C Y10 Stage 3,2012 May 29,2012 May 29 0742?,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2012 Jun  5,965.0, ,1208, ,100.05, ,LEO/S,2012.0,2100.0,2012-029B,38355.0,PRC,LARGE,0.0
388,388,,H8 (Ariane 1),27 Feb 1984,Propulsion,1983-105B,1.0,,,,04 Dec 2017,,14408.0,S14423,14423.0,1983-105B,R3          ,Ariane H8 L7,1983 Oct 19,1983 Oct 19 0059,Earth,1984 Feb 27,E,AE,F,AELM,1631.0, ,1392.0, ,1392.0, ,9.1, ,2.6, ,9.1, ,Cyl,1983 Nov 23,133.0, ,   29073, ,8.43, ,HEO,1983.0,1984.0,1983-105B,14423.0,ESA,LARGE,0.0
